EAR_left,EAR_right,EAR_avg,left_eye_width,left_eye_height,right_eye_width,right_eye_height,left_openness,right_openness,left_eyelid_dist,right_eyelid_dist,pupil_visibility,left_eyebrow_dist,right_eyebrow_dist,label
0.23756486851229489,0.2681982546208248,0.25288156156655983,76.23647421018367,18.111107971583245,72.0,19.310274332699386,0.23756486539613733,0.2681982508958491,18.111107971583245,19.310274332699386,18.710691152141315,46.52956049652737,53.81449618829484,0
0.22694780927853175,0.3061149233433303,0.266531366310931,75.4254598925323,17.117642886435966,73.00684899377592,22.348485983267807,0.2269478062696299,0.30611491915036865,17.117642886435966,22.348485983267807,19.733064434851887,47.38143096192854,52.3450093132096,0
0.2347080253406572,0.29415852740997456,0.2644332763753159,80.22468448052632,18.8293772780016,73.10950690573696,21.50578489106095,0.23470802241502375,0.29415852338644144,18.8293772780016,21.50578489106095,20.167581084531278,48.25971404805462,54.56189146281496,0
0.2334749988162562,0.25925903054750227,0.24636701468187922,69.06518659932803,16.124994359522624,67.0,17.37035504668265,0.23347499543575428,0.2592590266779645,16.124994359522624,17.37035504668265,16.74767470310264,44.553338819890925,50.44799302251776,0
0.2393792620303299,0.3019848615535218,0.27068206179192583,84.2140130857092,20.159088305069613,76.00657866263946,22.95283613459404,0.2393792591878189,0.30198485758038074,20.159088305069613,22.95283613459404,21.555962219831827,46.17358552246078,56.568542494923804,0
0.23900398662487116,0.2746450007530883,0.25682449368897975,80.22468448052632,19.17401941656822,74.16872656315464,20.370069962793206,0.23900398364568856,0.2746449970501126,19.17401941656822,20.370069962793206,19.772044689680712,47.16990566028302,56.08029957123981,0
0.2611508654064318,0.29498716631578975,0.27806901586111077,71.11258679024411,18.571113581562237,70.00714249274856,20.651208585801612,0.261150861734074,0.2949871621021174,18.571113581562237,20.651208585801612,19.611161083681925,43.41658669218482,48.91829923454004,0
0.2651511933977625,0.28945607143231794,0.2773036324150402,70.178344238091,18.607871725408817,70.02856560004639,20.27019348662979,0.26515118961951445,0.289456067298918,18.607871725408817,20.27019348662979,19.439032606019303,41.30375285612676,49.51767361255979,0
0.2347055215399346,0.2866521778900309,0.26067884971498273,71.11258679024411,16.690516770658107,69.00724599634447,19.781077355045255,0.23470551823945673,0.2866521737360878,16.690516770658107,19.781077355045255,18.23579706285168,44.28317965096906,48.83646178829912,0
0.2339401576959535,0.3051184576637145,0.26952930767983396,73.17103251970687,17.117642886435966,70.00714249274856,21.360471342831328,0.23394015449878452,0.30511845330532417,17.117642886435966,21.360471342831328,19.239057114633646,42.190046219457976,48.104053883222775,0
0.2440614377801338,0.3122283442475538,0.2781448910138438,72.17340230306452,17.61474433556995,68.00735254367721,21.233823081372,0.2440614343985358,0.31222833965645697,17.61474433556995,21.233823081372,19.424283708470973,43.18564576337837,49.57822102496216,0
0.24489608197991003,0.265875985744523,0.2553860338622165,70.178344238091,17.18640154374588,68.0,18.07956703062756,0.2448960784902854,0.26587598183458205,17.18640154374588,18.07956703062756,17.632984287186723,43.289721643826724,51.73973328110612,0
0.23790675924372678,0.3065849651807425,0.2722458622122347,80.30566605165541,19.105260759258307,76.02631123499285,23.308523982800576,0.2379067562812116,0.306584961148126,19.105260759258307,23.308523982800576,21.20689237102944,48.16637831516918,56.85068161420758,0
0.23014580085364936,0.24943877788124866,0.239792289367449,70.06425622241343,16.124994359522624,68.06614430096654,16.978335849521812,0.2301457975688675,0.24943877421659605,16.124994359522624,16.978335849521812,16.55166510452222,44.40720662234904,51.85556864985669,0
0.2149730516199525,0.2818917248416787,0.2484323882308156,80.30566605165541,17.263554093497184,74.10802925459562,20.890440191195545,0.2149730489430175,0.2818917210378841,17.263554093497184,20.890440191195545,19.076997142346364,48.16637831516918,57.0087712549569,0
0.25115587864233846,0.28602114827685454,0.2685885134595965,72.11102550927978,18.111107971583245,70.0,20.021480379379817,0.2511558751594331,0.2860211441908382,18.111107971583245,20.021480379379817,19.06629417548153,44.40720662234904,49.678969393496885,0
0.2419917413494818,0.30141611105882954,0.2717039262041557,73.10950690573696,17.691896885321253,70.00714249274856,21.101280636505603,0.24199173803949178,0.3014161067533245,17.691896885321253,21.101280636505603,19.396588760913428,42.42640687119285,49.57822102496216,0
